Адрес (КЛАДР)
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,13,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,15,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЛЕСНАЯ УЛ,8,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,14,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,17,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,ВОНЖУГА СТ,ЦЕНТРАЛЬНАЯ УЛ,8,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЕТСКИЙ ПЕР,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,7,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ГАГАРИНА УЛ,8,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЕПОВСКАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЕПОВСКАЯ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЕПОВСКАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,14,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,18,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,21,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,22,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,23,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,25,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,26,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ДЗЕРЖИНСКОГО УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,13,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,1а,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЖЕЛЕЗНОДОРОЖНАЯ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,11,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,13,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,14,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,18,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,19,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,22,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЗАВОДСКАЯ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА П,ЗЕЛЕНАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КАЛИНИНА УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КАЛИНИНА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОМСОМОЛЬСКАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОМСОМОЛЬСКАЯ УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОМСОМОЛЬСКАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОМСОМОЛЬСКАЯ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОСМОНАВТОВ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОСМОНАВТОВ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОСМОНАВТОВ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,КОСМОНАВТОВ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,11,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,15,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,16,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕНИНА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕРМОНТОВА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕРМОНТОВА УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЛЕРМОНТОВА УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,МАТРОСОВА УЛ,1б,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,МАТРОСОВА УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,МАТРОСОВА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,МАТРОСОВА УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,МАЯКОВСКОГО УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,26,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,27,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,28,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,29,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,31,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НАЗМЕЕВА УЛ,31а,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НЕКРАСОВА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НЕКРАСОВА УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НЕКРАСОВА УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,НЕКРАСОВА УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,11,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,14,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ОКТЯБРЬСКАЯ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,23,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,25,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,34,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,36,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,38,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,40,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПАВЛА СИНИЦКОГО УЛ,42,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ПУШКИНА УЛ,17,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,14,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СЕВЕРНАЯ УЛ,9,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТОВ УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТОВ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТОВ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТОВ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТОВ УЛ,8,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТСКАЯ УЛ,13,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТСКАЯ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТСКАЯ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СОВЕТСКАЯ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СПОРТИВНАЯ УЛ,19,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СПОРТИВНАЯ УЛ,4а,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,СТРОИТЕЛЬНАЯ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,1,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,12,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,2,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,2а,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,4,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,5,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,6,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,7,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,8,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ТЕРЕШКОВОЙ УЛ,9,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЧЕХОВА УЛ,10,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЧКАЛОВА УЛ,11,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЧКАЛОВА УЛ,3,,
,,29,УСТЬЯНСКИЙ Р-Н,,КИЗЕМА РП,ЧКАЛОВА УЛ,5,,
